,playerid,name,twit_url,twit_handle,insta_url,insta_handle,twit_id,twit_followers_count,twit_tweet_count,tweet_retweet_count,tweet_reply_count,tweet_like_count,tweet_quote_count,pos,age,tm,g,gs,mp,fg,fga,fgpct,threep,threepa,threeppct,twop,twopa,twoppct,efgpct,ft,fta,ftpct,orb,drb,trb,ast,stl,blk,tov,pf,pts,dist,pct_of_fga_by_distance_2p,pct_of_fga_by_distance_0to3,pct_of_fga_by_distance_3to10,pct_of_fga_by_distance_10to16,pct_of_fga_by_distance_16to3p,pct_of_fga_by_distance_3p,fgpct_by_distance_2p,fgpct_by_distance_0to3,fgpct_by_distance_3to10,fgpct_by_distance_10to16,fgpct_by_distance_16to3p,fgpct_by_distance_3p,pct_of_fg_astd_2p,pct_of_fg_astd_3p,dunks_pctfga,dunks_num,corner_3s_pct3pa,corner_3s_3ppct,heaves_att,heaves_num,salary_2021_22,br_name,br_url,twit_likes_per_post,inst_id,inst_followers,inst_follows,inst_posts,inst_likes_12,inst_comments_12,inst_likes_per_week,inst_comments_per_week
319,1630219,Skylar Mays,https://twitter.com/skylarmays4,skylarmays4,https://instagram.com/skylarmays,skylarmays,1129909087968387073,4159,1068,170644,42,3538,34,SG,24.0,ATL,21.0,5.0,198.0,31.0,60.0,0.517,8.0,25.0,0.32,23.0,35.0,0.657,0.583,8.0,9.0,0.889,5.0,20.0,25.0,16.0,7.0,0.0,8.0,7.0,78.0,12.8,0.583,0.4,0.1,0.017,0.067,0.417,0.657,0.708,0.5,0.0,0.75,0.32,0.435,1.0,0.017,1.0,0.36,0.222,0.0,0.0,462629,Skylar Mays,https://www.basketball-reference.com/players/m/mayssk01.html,3.312734082397004,8207339267,18712,489,49,6416,183,377.4117647058824,10.764705882352942
320,101150,Lou Williams,https://twitter.com/TeamLou23,TeamLou23,https://instagram.com/louwillville,louwillville,62203990,298915,23834,6517,724,50943,505,PG,35.0,ATL,37.0,0.0,541.0,90.0,226.0,0.398,28.0,79.0,0.354,62.0,147.0,0.422,0.46,48.0,54.0,0.889,11.0,47.0,58.0,73.0,19.0,3.0,29.0,36.0,256.0,16.2,0.65,0.115,0.142,0.239,0.155,0.35,0.422,0.577,0.406,0.37,0.4,0.354,0.323,0.75,0.004,1.0,0.354,0.393,0.0,0.0,5000000,Lou Williams,https://www.basketball-reference.com/players/w/willilo02.html,2.137408743811362,18233239,1220087,759,4082,70100,714,14020.0,142.8
321,1627789,Timothe Luwawu-Cabarrot,https://twitter.com/timcabs,timcabs,https://instagram.com/7tlc,7tlc,3226630966,24830,247,0,0,0,0,SF,26.0,ATL,34.0,12.0,443.0,48.0,124.0,0.387,31.0,86.0,0.36,17.0,38.0,0.447,0.512,17.0,20.0,0.85,8.0,38.0,46.0,26.0,12.0,4.0,13.0,46.0,144.0,18.4,0.306,0.194,0.065,0.04,0.008,0.694,0.447,0.458,0.375,0.6,0.0,0.36,0.765,1.0,0.032,4.0,0.453,0.487,0.0,0.0,1939350,Timothe Luwawu-Cabarrot,https://www.basketball-reference.com/players/l/luwawti01.html,0.0,403326050,63418,490,382,13218,45,973.957894736842,3.3157894736842106
322,201568,Danilo Gallinari,https://twitter.com/gallinari8888,gallinari8888,https://instagram.com/danilogallogallinari,danilogallogallinari,70926844,691062,7367,2062,518,31789,216,PF,33.0,ATL,43.0,1.0,997.0,139.0,330.0,0.421,67.0,173.0,0.387,72.0,157.0,0.459,0.523,95.0,104.0,0.913,22.0,168.0,190.0,61.0,20.0,9.0,26.0,64.0,440.0,19.4,0.476,0.097,0.085,0.148,0.145,0.524,0.459,0.719,0.25,0.49,0.375,0.387,0.5,0.896,0.027,9.0,0.116,0.45,2.0,1.0,20475000,Danilo Gallinari,https://www.basketball-reference.com/players/g/gallida01.html,4.315053617483372,403638583,417476,369,1076,171567,646,54589.5,205.54545454545456
323,203476,Gorgui Dieng,https://twitter.com/GorguiDieng,GorguiDieng,https://instagram.com/gorguidieng,gorguidieng,1358510274,61952,1239,65,0,0,0,C,32.0,ATL,35.0,3.0,323.0,43.0,91.0,0.473,21.0,50.0,0.42,22.0,41.0,0.537,0.588,17.0,23.0,0.739,31.0,78.0,109.0,28.0,9.0,12.0,19.0,45.0,124.0,18.6,0.451,0.154,0.077,0.099,0.121,0.549,0.537,0.714,0.429,0.556,0.364,0.42,0.818,0.952,0.022,2.0,0.1,0.4,0.0,0.0,4000000,Gorgui Dieng,https://www.basketball-reference.com/players/d/dienggo01.html,0.0,346543157,180632,523,674,70463,1067,6756.72602739726,102.31506849315068
324,1629027,Trae Young,https://twitter.com/TheTraeYoung,TheTraeYoung,https://instagram.com/traeyoung,traeyoung,2842841126,1306297,9107,215702,19789,1681502,11085,PG,23.0,ATL,49.0,49.0,1692.0,462.0,1009.0,0.458,144.0,380.0,0.379,318.0,629.0,0.506,0.529,296.0,331.0,0.894,30.0,162.0,192.0,457.0,48.0,5.0,203.0,79.0,1364.0,16.8,0.623,0.168,0.202,0.123,0.13,0.377,0.506,0.624,0.451,0.435,0.504,0.379,0.123,0.243,0.0,0.0,0.029,0.455,1.0,0.0,8326471,Trae Young,https://www.basketball-reference.com/players/y/youngtr01.html,184.6384100142748,21823686,4119924,130,469,1366360,6580,341590.0,1645.0
325,1629631,De'Andre Hunter,https://twitter.com/DreHunter,DreHunter,https://instagram.com/drehunter,drehunter,1119732410223079424,14575,118,301,54,2256,19,SF,24.0,ATL,26.0,25.0,747.0,124.0,274.0,0.453,37.0,91.0,0.407,87.0,183.0,0.475,0.52,54.0,77.0,0.701,10.0,79.0,89.0,33.0,16.0,10.0,38.0,74.0,339.0,15.1,0.668,0.193,0.182,0.153,0.139,0.332,0.475,0.604,0.44,0.5,0.316,0.407,0.644,0.892,0.026,6.0,0.385,0.429,0.0,0.0,7775400,De'Andre Hunter,https://www.basketball-reference.com/players/h/huntede01.html,19.11864406779661,453103020,91420,348,6,7482,32,443.8474576271186,1.8983050847457628
326,203992,Bogdan Bogdanovic,https://twitter.com/LeaderOfHorde,LeaderOfHorde,https://instagram.com/bogdanbogdanovic,bogdanbogdanovic,2385272859,284834,1928,11446,2799,169078,1423,SG,29.0,ATL,36.0,26.0,1027.0,164.0,393.0,0.417,85.0,234.0,0.363,79.0,159.0,0.497,0.525,36.0,45.0,0.8,11.0,124.0,135.0,105.0,30.0,7.0,38.0,72.0,449.0,20.0,0.405,0.102,0.104,0.107,0.092,0.595,0.497,0.625,0.439,0.524,0.389,0.363,0.43,0.824,0.0,0.0,0.248,0.328,2.0,0.0,18000000,Bogdan Bogdanovic,https://www.basketball-reference.com/players/b/bogdabo01.html,87.6960580912863,223869696,625090,915,728,376985,1674,43260.57377049181,192.0983606557377
327,203991,Clint Capela,https://twitter.com/CapelaClint,CapelaClint,https://instagram.com/ccapela15,ccapela15,1596720342,92670,1028,1969,270,20575,114,C,27.0,ATL,46.0,45.0,1295.0,225.0,388.0,0.58,0.0,1.0,0.0,225.0,387.0,0.581,0.58,51.0,112.0,0.455,176.0,383.0,559.0,66.0,35.0,62.0,25.0,106.0,501.0,2.8,0.997,0.747,0.235,0.008,0.008,0.003,0.581,0.676,0.286,0.667,0.333,0.0,0.751,0.0,0.284,100.0,0.0,0.0,1.0,0.0,18603448,Clint Capela,https://www.basketball-reference.com/players/c/capelca01.html,20.014591439688715,467304109,315702,293,167,185317,732,12717.833333333334,50.23529411764706
328,1630168,Onyeka Okongwu,https://twitter.com/BigO21_,BigO21_,https://instagram.com/big0,big0,1496970942,29990,2846,10928,360,13911,202,C,21.0,ATL,22.0,6.0,486.0,79.0,108.0,0.731,0.0,0.0,,79.0,108.0,0.731,0.731,39.0,53.0,0.736,49.0,77.0,126.0,23.0,16.0,32.0,25.0,72.0,197.0,4.1,1.0,0.741,0.194,0.046,0.019,0.0,0.731,0.8,0.524,0.6,0.5,0.0,0.797,0.0,0.287,29.0,0.0,0.0,0.0,0.0,6104280,Onyeka Okongwu,https://www.basketball-reference.com/players/o/okongon01.html,4.887912860154603,246335448,182537,298,36,56940,989,4109.072164948453,71.37113402061856
329,1628381,John Collins,https://twitter.com/jcollins20_,jcollins20_,https://instagram.com/jcollins20_,jcollins20_,466241497,33760,1813,53,43,559,11,PF,24.0,ATL,49.0,49.0,1543.0,323.0,597.0,0.541,62.0,157.0,0.395,261.0,440.0,0.593,0.593,127.0,160.0,0.794,88.0,306.0,394.0,93.0,32.0,54.0,54.0,150.0,835.0,11.7,0.737,0.338,0.209,0.124,0.065,0.263,0.593,0.752,0.448,0.446,0.513,0.395,0.782,0.984,0.151,82.0,0.325,0.412,0.0,0.0,23000000,John Collins,https://www.basketball-reference.com/players/c/collijo01.html,0.3083287369001655,344780788,210466,609,9,36170,800,2280.990990990991,50.45045045045045
330,1628995,Kevin Knox II,https://twitter.com/KevKnox,KevKnox,https://instagram.com/kevinknox,kevinknox,3184977160,86683,2664,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5845978,Kevin Knox II,https://www.basketball-reference.com/players/k/knoxke01.html,0.0,2195870625,244849,164,54,58499,43,3623.83185840708,2.663716814159292
331,1629022,Lonnie Walker IV,https://twitter.com/lonniewalker_4,lonniewalker_4,https://instagram.com/buddah,buddah,1470978146,65449,11950,56194,254,12515,83,SG,23.0,SAS,50.0,6.0,1133.0,202.0,521.0,0.388,70.0,238.0,0.294,132.0,283.0,0.466,0.455,74.0,89.0,0.831,12.0,115.0,127.0,117.0,34.0,16.0,53.0,71.0,548.0,16.6,0.543,0.175,0.131,0.102,0.136,0.457,0.466,0.659,0.353,0.434,0.352,0.294,0.515,0.9,0.019,9.0,0.214,0.373,3.0,0.0,4453617,Lonnie Walker IV,https://www.basketball-reference.com/players/w/walkelo01.html,1.0472803347280335,229660320,238906,661,158,102456,1397,6026.823529411765,82.17647058823529
332,1629640,Keldon Johnson,https://twitter.com/imthe_truth32,imthe_truth32,https://instagram.com/keldonjohnson,keldonjohnson,838674860,1187,82,0,0,0,0,SF,22.0,SAS,51.0,50.0,1588.0,296.0,635.0,0.466,96.0,225.0,0.427,200.0,410.0,0.488,0.542,98.0,137.0,0.715,53.0,258.0,311.0,91.0,37.0,7.0,66.0,94.0,786.0,12.9,0.646,0.198,0.329,0.079,0.039,0.354,0.488,0.635,0.431,0.38,0.44,0.427,0.64,0.969,0.028,17.0,0.249,0.536,0.0,0.0,2145720,Keldon Johnson,https://www.basketball-reference.com/players/j/johnske04.html,0.0,225598012,145992,1556,37,18277,207,2413.943396226415,27.33962264150944
333,1628401,Derrick White,https://twitter.com/Dwhite921,Dwhite921,https://instagram.com/dwhite921,dwhite921,100874855,30307,5092,2655,0,0,0,SG,27.0,SAS,49.0,48.0,1486.0,243.0,570.0,0.426,81.0,258.0,0.314,162.0,312.0,0.519,0.497,139.0,160.0,0.869,25.0,148.0,173.0,274.0,49.0,42.0,87.0,116.0,706.0,15.2,0.547,0.168,0.228,0.126,0.025,0.453,0.519,0.594,0.515,0.472,0.286,0.314,0.358,0.815,0.009,5.0,0.182,0.234,0.0,0.0,15678571,Derrick White,https://www.basketball-reference.com/players/w/whitede01.html,0.0,209657953,109829,730,35,40338,1404,70591.5,2457.0
334,1627749,Dejounte Murray,https://twitter.com/DejounteMurray,DejounteMurray,https://instagram.com/dejountemurray,dejountemurray,1005789476,171656,19584,45123,2617,255108,3802,PG,25.0,SAS,48.0,48.0,1652.0,389.0,858.0,0.453,62.0,197.0,0.315,327.0,661.0,0.495,0.49,96.0,129.0,0.744,64.0,338.0,402.0,440.0,97.0,17.0,120.0,99.0,936.0,12.6,0.77,0.212,0.207,0.239,0.112,0.23,0.495,0.648,0.416,0.459,0.427,0.315,0.202,0.71,0.02,17.0,0.183,0.333,0.0,0.0,15428880,Dejounte Murray,https://www.basketball-reference.com/players/m/murrade01.html,13.026348039215684,311859575,813323,227,69,222533,4162,14161.19090909091,264.8545454545455
335,1630563,Joshua Primo,https://twitter.com/JoshuaPrimo4,JoshuaPrimo4,https://instagram.com/josh.primoo,josh.primoo,879537192573562881,10132,61,941,0,0,0,SG,19.0,SAS,26.0,4.0,400.0,44.0,121.0,0.364,20.0,63.0,0.317,24.0,58.0,0.414,0.446,14.0,18.0,0.778,16.0,27.0,43.0,36.0,9.0,14.0,27.0,27.0,122.0,16.0,0.479,0.198,0.174,0.083,0.025,0.521,0.414,0.583,0.333,0.2,0.333,0.317,0.5,0.9,0.025,2.0,0.413,0.269,0.0,0.0,3946800,Joshua Primo,https://www.basketball-reference.com/players/p/primojo01.html,0.0,4711445285,51840,683,18,44089,713,2637.8034188034185,42.65811965811965
336,1629234,Drew Eubanks,https://twitter.com/DrewEubanks12,DrewEubanks12,https://instagram.com/drewdatower,drewdatower,70579753,5202,482,1452,29,2583,125,C,24.0,SAS,49.0,9.0,595.0,84.0,159.0,0.528,1.0,8.0,0.125,83.0,151.0,0.55,0.531,59.0,79.0,0.747,64.0,132.0,196.0,50.0,13.0,30.0,46.0,61.0,228.0,5.7,0.95,0.453,0.384,0.069,0.044,0.05,0.55,0.597,0.541,0.455,0.286,0.125,0.759,1.0,0.226,31.0,0.25,0.5,0.0,0.0,1762796,Drew Eubanks,https://www.basketball-reference.com/players/e/eubandr01.html,5.358921161825726,104943275,18927,555,147,8122,438,485.9316239316239,26.205128205128204
337,1630580,Joe Wieskamp,https://twitter.com/JWieskamp21,JWieskamp21,https://instagram.com/wiesy10,wiesy10,464968781,12684,466,941,4,518,4,SG,22.0,SAS,14.0,0.0,88.0,13.0,27.0,0.481,8.0,18.0,0.444,5.0,9.0,0.556,0.63,3.0,7.0,0.429,2.0,5.0,7.0,4.0,2.0,2.0,1.0,5.0,37.0,20.3,0.333,0.111,0.074,0.037,0.111,0.667,0.556,0.667,0.5,1.0,0.333,0.444,0.6,0.875,0.0,0.0,0.056,0.0,0.0,0.0,462629,Joe Wieskamp,https://www.basketball-reference.com/players/w/wieskjo01.html,1.111587982832618,220024692,31603,182,36,18106,133,2755.260869565217,20.23913043478261
338,203926,Doug McDermott,https://twitter.com/dougmcdermott,dougmcdermott,https://instagram.com/dougmcd03,dougmcd03,85617701,137072,4284,5918,3,88,1,PF,30.0,SAS,39.0,39.0,953.0,172.0,370.0,0.465,87.0,203.0,0.429,85.0,167.0,0.509,0.582,19.0,27.0,0.704,15.0,81.0,96.0,48.0,9.0,4.0,30.0,64.0,450.0,16.7,0.451,0.178,0.17,0.073,0.03,0.549,0.509,0.652,0.381,0.444,0.545,0.429,0.812,0.989,0.014,5.0,0.202,0.488,0.0,0.0,13750000,Doug McDermott,https://www.basketball-reference.com/players/m/mcderdo01.html,0.0205415499533146,18524034,262105,778,105,6914,122,1308.0540540540542,23.08108108108108
339,1629719,Devontae Cacok,https://twitter.com/Vontae__15,Vontae__15,https://instagram.com/vontae_15,vontae_15,706224606,10239,7360,140672,23,759,4,PF,25.0,SAS,8.0,0.0,67.0,16.0,23.0,0.696,0.0,0.0,,16.0,23.0,0.696,0.696,4.0,7.0,0.571,5.0,22.0,27.0,2.0,4.0,7.0,1.0,8.0,36.0,4.4,1.0,0.391,0.478,0.13,0.0,0.0,0.696,0.778,0.636,0.667,0.0,0.0,0.75,0.0,0.087,2.0,0.0,0.0,0.0,0.0,462629,Devontae Cacok,https://www.basketball-reference.com/players/c/cacokde01.html,0.103125,277119823,50229,837,36,10299,216,693.2019230769231,14.538461538461538
340,1628380,Zach Collins,https://twitter.com/zcollins_33,zcollins_33,https://instagram.com/zachcollins_33,zachcollins_33,358938695,31136,15158,14859,147,5007,30,PF,24.0,SAS,2.0,0.0,31.0,6.0,13.0,0.462,1.0,2.0,0.5,5.0,11.0,0.455,0.5,2.0,4.0,0.5,7.0,7.0,14.0,6.0,3.0,0.0,4.0,6.0,15.0,8.7,0.846,0.308,0.308,0.231,0.0,0.154,0.455,0.75,0.0,0.667,0.0,0.5,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7000000,Zach Collins,https://www.basketball-reference.com/players/c/colliza01.html,0.330320622773453,53208574,98465,1601,100,41307,631,2429.823529411765,37.11764705882353
341,1630170,Devin Vassell,https://twitter.com/Yvngdevo,Yvngdevo,https://instagram.com/devin_vassell,devin_vassell,2342361019,14881,1698,41431,505,26659,210,SF,21.0,SAS,47.0,8.0,1195.0,205.0,474.0,0.432,82.0,238.0,0.345,123.0,236.0,0.521,0.519,42.0,53.0,0.792,26.0,175.0,201.0,72.0,46.0,29.0,35.0,98.0,534.0,17.4,0.498,0.139,0.116,0.146,0.097,0.502,0.521,0.667,0.491,0.464,0.435,0.345,0.691,0.976,0.044,17.0,0.311,0.311,1.0,0.0,4235160,Devin Vassell,https://www.basketball-reference.com/players/v/vassede01.html,15.700235571260306,208666144,50141,673,68,33249,766,2216.6,51.06666666666667
342,1627751,Jakob Poeltl,https://twitter.com/JakobPoeltl,JakobPoeltl,https://instagram.com/jakob,jakob,3098308942,1671,0,0,0,0,0,C,26.0,SAS,45.0,44.0,1296.0,267.0,435.0,0.614,0.0,0.0,,267.0,435.0,0.614,0.614,56.0,122.0,0.459,178.0,229.0,407.0,124.0,33.0,78.0,70.0,134.0,590.0,4.6,1.0,0.49,0.37,0.136,0.005,0.0,0.614,0.746,0.478,0.508,0.5,0.0,0.738,0.0,0.085,33.0,0.0,0.0,0.0,0.0,8750000,Jakob Poeltl,https://www.basketball-reference.com/players/p/poeltja01.html,,1563260264,73149,497,54,0,0,0.0,0.0
343,201152,Thaddeus Young,https://twitter.com/yungsmoove21,yungsmoove21,https://instagram.com/thad.young21,thad.young21,54780126,69364,9107,878,440,15049,61,PF,33.0,SAS,26.0,1.0,370.0,74.0,128.0,0.578,0.0,5.0,0.0,74.0,123.0,0.602,0.578,10.0,22.0,0.455,40.0,53.0,93.0,59.0,23.0,7.0,30.0,38.0,158.0,5.1,0.961,0.391,0.516,0.031,0.023,0.039,0.602,0.72,0.561,0.0,0.333,0.0,0.554,0.0,0.039,3.0,0.2,0.0,0.0,0.0,14190000,Thaddeus Young,https://www.basketball-reference.com/players/y/youngth01.html,1.6524651367080267,44174310839,146032,488,135,19818,594,1953.887323943662,58.563380281690144
344,1628966,Keita Bates-Diop,https://twitter.com/KBD_33,KBD_33,https://instagram.com/keitabd,keitabd,561653498,11093,2137,0,0,0,0,SF,26.0,SAS,42.0,12.0,701.0,92.0,184.0,0.5,14.0,42.0,0.333,78.0,142.0,0.549,0.538,29.0,42.0,0.69,46.0,124.0,170.0,25.0,19.0,13.0,29.0,43.0,227.0,8.7,0.772,0.505,0.19,0.016,0.06,0.228,0.549,0.645,0.4,0.667,0.182,0.333,0.744,1.0,0.065,12.0,0.452,0.421,0.0,0.0,1729217,Keita Bates-Diop,https://www.basketball-reference.com/players/b/bateske01.html,0.0,330066473,39949,530,12,2721,24,405.25531914893617,3.574468085106383
345,1630200,Tre Jones,https://twitter.com/Tre3Jones,Tre3Jones,https://instagram.com/trejones03,trejones03,1015336832786190339,26279,1086,23818,570,36221,157,PG,22.0,SAS,43.0,4.0,575.0,85.0,170.0,0.5,3.0,19.0,0.158,82.0,151.0,0.543,0.509,34.0,38.0,0.895,17.0,62.0,79.0,101.0,18.0,0.0,24.0,40.0,207.0,8.4,0.888,0.347,0.329,0.2,0.012,0.112,0.543,0.61,0.5,0.5,0.5,0.158,0.476,1.0,0.012,1.0,0.474,0.111,0.0,0.0,1517981,Tre Jones,https://www.basketball-reference.com/players/j/jonestr01.html,33.35267034990792,322436487,329193,554,115,143916,668,11447.863636363636,53.13636363636364
346,1629111,Jock Landale,https://twitter.com/JockLandale,JockLandale,https://instagram.com/jocklandale,jocklandale,1097240688662638594,10957,587,1171,629,22496,159,C,26.0,SAS,34.0,1.0,343.0,58.0,117.0,0.496,19.0,52.0,0.365,39.0,65.0,0.6,0.577,20.0,23.0,0.87,39.0,38.0,77.0,31.0,7.0,12.0,22.0,32.0,155.0,13.2,0.556,0.385,0.137,0.009,0.026,0.444,0.6,0.689,0.375,0.0,0.667,0.365,0.718,1.0,0.12,13.0,0.135,0.429,0.0,0.0,925258,Jock Landale,https://www.basketball-reference.com/players/l/landajo01.html,38.3236797274276,9196500661,42823,606,56,87275,1015,5221.581196581196,60.72649572649572
347,1627823,Juancho Hernangomez,https://twitter.com/juanchiviris41,juanchiviris41,https://instagram.com/juanchiviri41,juanchiviri41,1628495018,44920,2119,213,17,809,7,PF,26.0,TOT,23.0,0.0,147.0,7.0,33.0,0.212,3.0,21.0,0.143,4.0,12.0,0.333,0.258,9.0,13.0,0.692,13.0,27.0,40.0,6.0,5.0,3.0,8.0,7.0,26.0,17.7,0.364,0.182,0.152,0.03,0.0,0.636,0.333,0.667,0.0,0.0,0.0,0.143,0.5,1.0,0.0,0.0,0.19,0.0,0.0,0.0,6907815,Juancho Hernangomez,https://www.basketball-reference.com/players/h/hernaju01.html,0.3817838603114676,7635775843,76,161,6,0,0,0.0,0.0
348,203484,Kentavious Caldwell-Pope,https://twitter.com/CaldwellPope,CaldwellPope,https://instagram.com/caldwellpope,caldwellpope,1096007496,106815,312,80,0,0,0,SG,28.0,WAS,50.0,50.0,1461.0,202.0,500.0,0.404,96.0,261.0,0.368,106.0,239.0,0.444,0.5,63.0,71.0,0.887,23.0,147.0,170.0,85.0,52.0,19.0,60.0,85.0,563.0,18.1,0.478,0.108,0.116,0.108,0.146,0.522,0.444,0.648,0.259,0.389,0.479,0.368,0.66,0.938,0.014,4.0,0.418,0.413,0.0,0.0,13038862,Kentavious Caldwell-Pope,https://www.basketball-reference.com/players/c/caldwke01.html,0.0,42042860,435987,294,256,152815,1467,12438.43023255814,119.40697674418604
349,203078,Bradley Beal,https://twitter.com/RealDealBeal23,RealDealBeal23,https://instagram.com/bradbeal3,bradbeal3,153307097,670348,19744,101563,2857,211431,1639,SG,28.0,WAS,40.0,40.0,1439.0,348.0,771.0,0.451,63.0,210.0,0.3,285.0,561.0,0.508,0.492,169.0,203.0,0.833,38.0,151.0,189.0,265.0,36.0,15.0,135.0,95.0,928.0,13.1,0.728,0.197,0.252,0.171,0.108,0.272,0.508,0.697,0.407,0.47,0.458,0.3,0.365,0.603,0.017,13.0,0.238,0.38,0.0,0.0,33724200,Bradley Beal,https://www.basketball-reference.com/players/b/bealbr01.html,10.708620340356564,180962639,1420096,978,511,397990,2527,28140.70707070707,178.6767676767677
350,1628988,Aaron Holiday,,,https://instagram.com/the_4th_holiday,the_4th_holiday,0,0,0,0,0,0,0,PG,25.0,WAS,41.0,14.0,663.0,100.0,214.0,0.467,23.0,67.0,0.343,77.0,147.0,0.524,0.521,28.0,35.0,0.8,9.0,58.0,67.0,78.0,24.0,9.0,39.0,60.0,251.0,12.9,0.687,0.178,0.318,0.164,0.028,0.313,0.524,0.605,0.529,0.486,0.167,0.343,0.364,0.739,0.0,0.0,0.179,0.417,0.0,0.0,3980551,Aaron Holiday,https://www.basketball-reference.com/players/h/holidaa01.html,,29251466,71816,1002,106,23574,49,1460.3362831858408,3.035398230088496
351,1630216,Cassius Winston,https://twitter.com/cassiuswinston,cassiuswinston,https://instagram.com/cassiuswinston5,cassiuswinston5,2971038080,42453,8562,105064,58,8972,8,PG,23.0,WAS,2.0,0.0,7.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,25.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462629,Cassius Winston,https://www.basketball-reference.com/players/w/winstca01.html,1.0478860079420695,1486371840,125581,1030,2,14517,109,50809.5,381.5
352,1626149,Montrezl Harrell,https://twitter.com/MONSTATREZZ,MONSTATREZZ,https://instagram.com/trezz24,trezz24,133726414,158138,10341,9757,2556,132905,1271,C,28.0,WAS,46.0,3.0,1117.0,247.0,383.0,0.645,4.0,15.0,0.267,243.0,368.0,0.66,0.65,149.0,205.0,0.727,96.0,213.0,309.0,96.0,18.0,31.0,50.0,88.0,647.0,5.5,0.961,0.517,0.319,0.089,0.037,0.039,0.66,0.788,0.541,0.471,0.357,0.267,0.646,1.0,0.272,101.0,0.133,0.5,2.0,0.0,9720900,Montrezl Harrell,https://www.basketball-reference.com/players/h/harremo01.html,12.85223866163814,24162022,556426,2402,321,204237,3076,39712.75,598.1111111111111
353,1629060,Rui Hachimura,https://twitter.com/rui_8mura,rui_8mura,https://instagram.com/rui_8mura,rui_8mura,4802352444,215179,605,1663,40,2346,14,PF,23.0,WAS,14.0,0.0,250.0,41.0,94.0,0.436,11.0,29.0,0.379,30.0,65.0,0.462,0.495,16.0,21.0,0.762,5.0,46.0,51.0,13.0,4.0,3.0,9.0,14.0,109.0,14.1,0.691,0.202,0.181,0.138,0.17,0.309,0.462,0.789,0.294,0.462,0.25,0.379,0.6,1.0,0.053,4.0,0.345,0.3,0.0,0.0,4916160,Rui Hachimura,https://www.basketball-reference.com/players/h/hachiru01.html,3.8776859504132233,599640609,515675,1,91,103951,0,30319.041666666668,0.0
354,1630166,Deni Avdija,,,https://instagram.com/deniavdia8,deniavdia8,0,0,0,0,0,0,0,SF,21.0,WAS,53.0,6.0,1206.0,143.0,322.0,0.444,44.0,144.0,0.306,99.0,178.0,0.556,0.512,56.0,75.0,0.747,34.0,224.0,258.0,86.0,40.0,30.0,46.0,120.0,386.0,14.0,0.553,0.245,0.264,0.031,0.012,0.447,0.556,0.658,0.482,0.4,0.5,0.306,0.677,0.955,0.025,4.0,0.25,0.306,1.0,0.0,4692840,Deni Avdija,https://www.basketball-reference.com/players/a/avdijde01.html,,392697786,203483,519,93,177160,2365,10599.316239316238,141.4957264957265
355,1628418,Thomas Bryant,https://twitter.com/nolimittb31,nolimittb31,https://instagram.com/nolimittb,nolimittb,777296457980260353,32214,368,9800,63,3193,10,C,24.0,WAS,11.0,4.0,177.0,28.0,62.0,0.452,7.0,21.0,0.333,21.0,41.0,0.512,0.508,13.0,17.0,0.765,11.0,26.0,37.0,6.0,3.0,5.0,8.0,19.0,76.0,12.3,0.661,0.371,0.145,0.032,0.113,0.339,0.512,0.652,0.444,0.0,0.286,0.333,0.714,1.0,0.129,8.0,0.143,0.333,0.0,0.0,8666667,Thomas Bryant,https://www.basketball-reference.com/players/b/bryanth01.html,8.67663043478261,1706986508,86094,633,231,32063,632,2244.41,44.24
356,1630225,Isaiah Todd,https://twitter.com/zaytodd,zaytodd,https://instagram.com/zaytodd,zaytodd,701187065711616000,16749,3827,24241,69,2290,10,PF,20.0,WAS,9.0,0.0,35.0,5.0,15.0,0.333,4.0,10.0,0.4,1.0,5.0,0.2,0.467,2.0,4.0,0.5,2.0,7.0,9.0,1.0,2.0,2.0,1.0,1.0,16.0,18.3,0.333,0.2,0.0,0.133,0.0,0.667,0.2,0.333,0.0,0.0,0.0,0.4,1.0,1.0,0.0,0.0,0.7,0.571,0.0,0.0,1500000,Isaiah Todd,https://www.basketball-reference.com/players/t/toddis01.html,0.5983799320616671,210621345,145036,565,65,45394,499,3828.4096385542166,42.08433734939759
357,1630264,Anthony Gill,,,https://instagram.com/anthonygill.13,anthonygill.13,0,0,0,0,0,0,0,PF,29.0,WAS,21.0,0.0,121.0,18.0,27.0,0.667,5.0,7.0,0.714,13.0,20.0,0.65,0.759,12.0,14.0,0.857,8.0,17.0,25.0,8.0,1.0,3.0,5.0,19.0,53.0,9.3,0.741,0.37,0.333,0.037,0.0,0.259,0.65,0.7,0.667,0.0,0.0,0.714,0.769,1.0,0.037,1.0,0.0,0.0,0.0,0.0,1517981,Anthony Gill,https://www.basketball-reference.com/players/g/gillan01.html,,3019052548,14781,1092,92,1979,49,171.02469135802468,4.234567901234568
